,time,temperature_2m,cloudcover,windspeed_10m,latitude,longitude,location
1004,2024-11-06T20:00,10.4,26,7.1,45.5352,-122.69839999999999,"(45.5352, -122.69839999999999)"
1005,2024-11-06T21:00,11.4,14,7.4,45.5352,-122.69839999999999,"(45.5352, -122.69839999999999)"
1006,2024-11-06T22:00,11.7,13,7.3,45.5352,-122.69839999999999,"(45.5352, -122.69839999999999)"
1007,2024-11-06T23:00,11.7,11,7.2,45.5352,-122.69839999999999,"(45.5352, -122.69839999999999)"
1008,2024-10-31T00:00,8.9,98,10.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1009,2024-10-31T01:00,7.8,100,11.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1010,2024-10-31T02:00,7.4,99,5.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1011,2024-10-31T03:00,7.1,100,5.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1012,2024-10-31T04:00,7.1,100,5.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1013,2024-10-31T05:00,7.4,100,9.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1014,2024-10-31T06:00,6.8,83,5.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1015,2024-10-31T07:00,6.5,81,13.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1016,2024-10-31T08:00,6.3,46,13.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1017,2024-10-31T09:00,6.4,83,15.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1018,2024-10-31T10:00,5.9,100,14.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1019,2024-10-31T11:00,6.0,100,12.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1020,2024-10-31T12:00,5.8,86,13.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1021,2024-10-31T13:00,5.8,100,12.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1022,2024-10-31T14:00,5.5,100,9.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1023,2024-10-31T15:00,5.8,100,11.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1024,2024-10-31T16:00,6.2,55,12.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1025,2024-10-31T17:00,7.2,100,15.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1026,2024-10-31T18:00,7.7,100,15.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1027,2024-10-31T19:00,8.5,100,15.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1028,2024-10-31T20:00,8.4,100,13.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1029,2024-10-31T21:00,9.5,100,14.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1030,2024-10-31T22:00,9.8,100,13.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1031,2024-10-31T23:00,9.7,100,12.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1032,2024-11-01T00:00,9.6,100,17.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1033,2024-11-01T01:00,8.8,100,18.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1034,2024-11-01T02:00,8.4,100,18.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1035,2024-11-01T03:00,8.4,100,19.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1036,2024-11-01T04:00,8.1,100,18.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1037,2024-11-01T05:00,8.0,100,11.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1038,2024-11-01T06:00,7.9,100,13.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1039,2024-11-01T07:00,8.2,100,16.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1040,2024-11-01T08:00,8.1,100,13.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1041,2024-11-01T09:00,8.7,100,14.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1042,2024-11-01T10:00,8.4,100,17.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1043,2024-11-01T11:00,8.3,100,14.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1044,2024-11-01T12:00,8.4,100,17.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1045,2024-11-01T13:00,8.6,100,17.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1046,2024-11-01T14:00,9.3,100,20.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1047,2024-11-01T15:00,9.5,100,19.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1048,2024-11-01T16:00,10.2,100,25.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1049,2024-11-01T17:00,10.8,100,29.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1050,2024-11-01T18:00,11.5,83,27.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1051,2024-11-01T19:00,11.7,100,26.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1052,2024-11-01T20:00,11.7,100,29.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1053,2024-11-01T21:00,12.6,53,20.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1054,2024-11-01T22:00,12.4,100,8.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1055,2024-11-01T23:00,12.1,100,7.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1056,2024-11-02T00:00,12.0,100,4.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1057,2024-11-02T01:00,9.7,100,12.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1058,2024-11-02T02:00,9.8,100,13.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1059,2024-11-02T03:00,9.4,37,12.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1060,2024-11-02T04:00,9.2,84,9.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1061,2024-11-02T05:00,9.5,93,6.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1062,2024-11-02T06:00,9.6,100,4.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1063,2024-11-02T07:00,9.2,100,1.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1064,2024-11-02T08:00,8.8,100,2.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1065,2024-11-02T09:00,8.7,100,6.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1066,2024-11-02T10:00,8.2,100,7.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1067,2024-11-02T11:00,8.4,100,6.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1068,2024-11-02T12:00,8.4,100,6.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1069,2024-11-02T13:00,7.9,100,6.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1070,2024-11-02T14:00,8.0,100,7.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1071,2024-11-02T15:00,7.3,100,5.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1072,2024-11-02T16:00,7.9,100,4.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1073,2024-11-02T17:00,8.6,100,6.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1074,2024-11-02T18:00,9.7,87,11.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1075,2024-11-02T19:00,11.0,99,10.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1076,2024-11-02T20:00,12.3,100,9.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1077,2024-11-02T21:00,13.0,100,9.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1078,2024-11-02T22:00,13.2,100,10.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1079,2024-11-02T23:00,13.2,100,9.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1080,2024-11-03T00:00,12.5,69,13.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1081,2024-11-03T01:00,11.1,13,9.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1082,2024-11-03T02:00,10.8,0,7.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1083,2024-11-03T03:00,10.5,79,5.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1084,2024-11-03T04:00,10.0,100,4.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1085,2024-11-03T05:00,9.8,100,4.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1086,2024-11-03T06:00,9.2,100,3.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1087,2024-11-03T07:00,9.1,100,4.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1088,2024-11-03T08:00,9.0,100,5.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1089,2024-11-03T09:00,9.0,100,7.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1090,2024-11-03T10:00,8.8,100,6.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1091,2024-11-03T11:00,8.8,100,6.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1092,2024-11-03T12:00,8.8,100,3.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1093,2024-11-03T13:00,8.8,100,5.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1094,2024-11-03T14:00,8.8,100,7.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1095,2024-11-03T15:00,8.8,100,7.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1096,2024-11-03T16:00,8.9,99,3.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1097,2024-11-03T17:00,10.0,100,4.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1098,2024-11-03T18:00,10.6,90,4.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1099,2024-11-03T19:00,11.3,100,5.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1100,2024-11-03T20:00,11.2,100,5.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1101,2024-11-03T21:00,12.4,100,4.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1102,2024-11-03T22:00,12.3,100,4.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1103,2024-11-03T23:00,12.4,65,8.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1104,2024-11-04T00:00,11.8,38,9.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1105,2024-11-04T01:00,10.4,25,6.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1106,2024-11-04T02:00,9.9,100,4.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1107,2024-11-04T03:00,9.6,67,4.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1108,2024-11-04T04:00,9.2,100,3.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1109,2024-11-04T05:00,8.9,100,4.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1110,2024-11-04T06:00,8.5,100,2.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1111,2024-11-04T07:00,8.2,100,1.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1112,2024-11-04T08:00,7.8,100,1.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1113,2024-11-04T09:00,7.6,79,2.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1114,2024-11-04T10:00,7.3,81,2.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1115,2024-11-04T11:00,6.9,100,1.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1116,2024-11-04T12:00,6.8,100,1.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1117,2024-11-04T13:00,7.2,100,1.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1118,2024-11-04T14:00,7.4,100,2.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1119,2024-11-04T15:00,7.5,100,4.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1120,2024-11-04T16:00,7.7,100,5.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1121,2024-11-04T17:00,7.9,100,6.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1122,2024-11-04T18:00,8.2,100,7.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1123,2024-11-04T19:00,8.6,100,6.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1124,2024-11-04T20:00,9.0,100,5.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1125,2024-11-04T21:00,9.4,100,4.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1126,2024-11-04T22:00,9.6,100,5.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1127,2024-11-04T23:00,10.0,100,6.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1128,2024-11-05T00:00,9.6,100,7.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1129,2024-11-05T01:00,9.5,100,8.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1130,2024-11-05T02:00,9.5,100,9.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1131,2024-11-05T03:00,9.3,100,10.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1132,2024-11-05T04:00,8.9,100,10.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1133,2024-11-05T05:00,8.4,100,10.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1134,2024-11-05T06:00,8.0,100,10.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1135,2024-11-05T07:00,7.8,91,9.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1136,2024-11-05T08:00,7.7,82,7.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1137,2024-11-05T09:00,7.5,73,6.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1138,2024-11-05T10:00,7.3,82,6.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1139,2024-11-05T11:00,7.0,91,7.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1140,2024-11-05T12:00,6.7,100,8.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1141,2024-11-05T13:00,6.4,100,9.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1142,2024-11-05T14:00,6.2,100,10.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1143,2024-11-05T15:00,6.3,100,11.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1144,2024-11-05T16:00,7.1,100,11.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1145,2024-11-05T17:00,8.2,100,12.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1146,2024-11-05T18:00,9.3,100,13.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1147,2024-11-05T19:00,10.1,90,15.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1148,2024-11-05T20:00,10.8,81,17.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1149,2024-11-05T21:00,11.1,71,18.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1150,2024-11-05T22:00,11.1,65,17.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1151,2024-11-05T23:00,10.7,58,16.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1152,2024-11-06T00:00,10.3,52,13.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1153,2024-11-06T01:00,9.9,52,10.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1154,2024-11-06T02:00,9.5,51,7.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1155,2024-11-06T03:00,9.0,51,5.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1156,2024-11-06T04:00,8.5,36,2.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1157,2024-11-06T05:00,8.0,22,0.7,45.4952,-122.6784,"(45.4952, -122.6784)"
1158,2024-11-06T06:00,7.5,7,2.5,45.4952,-122.6784,"(45.4952, -122.6784)"
1159,2024-11-06T07:00,7.1,8,3.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1160,2024-11-06T08:00,6.7,9,3.9,45.4952,-122.6784,"(45.4952, -122.6784)"
1161,2024-11-06T09:00,6.4,10,4.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1162,2024-11-06T10:00,6.0,26,4.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1163,2024-11-06T11:00,5.7,42,3.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1164,2024-11-06T12:00,5.4,58,3.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1165,2024-11-06T13:00,5.1,69,3.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1166,2024-11-06T14:00,5.0,79,4.0,45.4952,-122.6784,"(45.4952, -122.6784)"
1167,2024-11-06T15:00,5.1,90,4.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1168,2024-11-06T16:00,5.6,76,4.8,45.4952,-122.6784,"(45.4952, -122.6784)"
1169,2024-11-06T17:00,6.4,63,5.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1170,2024-11-06T18:00,7.3,49,5.6,45.4952,-122.6784,"(45.4952, -122.6784)"
1171,2024-11-06T19:00,8.6,37,6.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1172,2024-11-06T20:00,10.0,26,7.1,45.4952,-122.6784,"(45.4952, -122.6784)"
1173,2024-11-06T21:00,11.0,14,7.4,45.4952,-122.6784,"(45.4952, -122.6784)"
1174,2024-11-06T22:00,11.4,13,7.3,45.4952,-122.6784,"(45.4952, -122.6784)"
1175,2024-11-06T23:00,11.4,11,7.2,45.4952,-122.6784,"(45.4952, -122.6784)"
1176,2024-10-31T00:00,9.3,98,7.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1177,2024-10-31T01:00,8.5,100,9.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1178,2024-10-31T02:00,7.8,100,7.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1179,2024-10-31T03:00,7.6,99,6.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1180,2024-10-31T04:00,7.7,100,4.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1181,2024-10-31T05:00,7.8,100,9.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1182,2024-10-31T06:00,7.2,79,5.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1183,2024-10-31T07:00,6.9,51,8.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1184,2024-10-31T08:00,6.6,100,7.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1185,2024-10-31T09:00,6.8,57,9.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1186,2024-10-31T10:00,6.2,100,8.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1187,2024-10-31T11:00,6.5,100,8.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1188,2024-10-31T12:00,5.9,100,6.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1189,2024-10-31T13:00,5.8,100,8.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1190,2024-10-31T14:00,5.5,100,6.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1191,2024-10-31T15:00,6.0,100,6.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1192,2024-10-31T16:00,6.4,66,7.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1193,2024-10-31T17:00,7.7,100,13.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1194,2024-10-31T18:00,8.1,100,14.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1195,2024-10-31T19:00,9.1,100,14.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1196,2024-10-31T20:00,8.7,100,12.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1197,2024-10-31T21:00,9.9,100,12.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1198,2024-10-31T22:00,10.2,100,12.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1199,2024-10-31T23:00,10.4,100,12.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1200,2024-11-01T00:00,9.8,100,15.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1201,2024-11-01T01:00,9.2,100,13.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1202,2024-11-01T02:00,8.5,100,12.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1203,2024-11-01T03:00,8.6,100,14.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1204,2024-11-01T04:00,8.4,100,15.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1205,2024-11-01T05:00,8.3,100,7.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1206,2024-11-01T06:00,8.3,100,7.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1207,2024-11-01T07:00,8.4,100,15.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1208,2024-11-01T08:00,8.4,100,12.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1209,2024-11-01T09:00,8.8,100,13.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1210,2024-11-01T10:00,8.7,100,14.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1211,2024-11-01T11:00,8.6,100,12.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1212,2024-11-01T12:00,8.6,100,14.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1213,2024-11-01T13:00,8.8,100,15.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1214,2024-11-01T14:00,9.5,100,16.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1215,2024-11-01T15:00,9.8,100,13.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1216,2024-11-01T16:00,10.4,100,21.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1217,2024-11-01T17:00,10.9,100,25.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1218,2024-11-01T18:00,11.7,89,25.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1219,2024-11-01T19:00,12.1,100,24.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1220,2024-11-01T20:00,12.0,100,28.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1221,2024-11-01T21:00,13.1,63,19.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1222,2024-11-01T22:00,12.8,100,8.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1223,2024-11-01T23:00,12.5,100,6.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1224,2024-11-02T00:00,12.3,100,5.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1225,2024-11-02T01:00,10.1,100,12.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1226,2024-11-02T02:00,10.1,100,13.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1227,2024-11-02T03:00,9.7,37,12.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1228,2024-11-02T04:00,9.5,84,9.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1229,2024-11-02T05:00,9.8,93,6.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1230,2024-11-02T06:00,9.9,100,4.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1231,2024-11-02T07:00,9.5,100,1.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1232,2024-11-02T08:00,9.2,100,2.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1233,2024-11-02T09:00,9.0,100,6.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1234,2024-11-02T10:00,8.5,100,7.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1235,2024-11-02T11:00,8.7,100,6.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1236,2024-11-02T12:00,8.7,100,6.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1237,2024-11-02T13:00,8.2,100,6.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1238,2024-11-02T14:00,8.4,100,7.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1239,2024-11-02T15:00,7.7,100,5.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1240,2024-11-02T16:00,8.3,100,4.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1241,2024-11-02T17:00,9.0,100,6.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1242,2024-11-02T18:00,10.1,87,11.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1243,2024-11-02T19:00,11.4,99,10.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1244,2024-11-02T20:00,12.6,100,9.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1245,2024-11-02T21:00,13.3,100,9.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1246,2024-11-02T22:00,13.6,100,10.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1247,2024-11-02T23:00,13.5,100,9.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1248,2024-11-03T00:00,12.9,69,13.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1249,2024-11-03T01:00,11.4,13,9.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1250,2024-11-03T02:00,11.2,0,7.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1251,2024-11-03T03:00,10.9,79,5.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1252,2024-11-03T04:00,10.4,100,4.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1253,2024-11-03T05:00,10.1,100,4.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1254,2024-11-03T06:00,9.6,100,3.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1255,2024-11-03T07:00,9.5,100,4.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1256,2024-11-03T08:00,9.4,100,5.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1257,2024-11-03T09:00,9.4,100,7.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1258,2024-11-03T10:00,9.2,100,6.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1259,2024-11-03T11:00,9.1,100,6.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1260,2024-11-03T12:00,9.1,100,3.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1261,2024-11-03T13:00,9.2,100,5.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1262,2024-11-03T14:00,9.2,100,7.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1263,2024-11-03T15:00,9.1,100,7.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1264,2024-11-03T16:00,9.3,99,3.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1265,2024-11-03T17:00,10.3,100,4.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1266,2024-11-03T18:00,11.0,90,4.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1267,2024-11-03T19:00,11.7,100,5.2,45.4952,-122.6584,"(45.4952, -122.6584)"
1268,2024-11-03T20:00,11.5,100,5.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1269,2024-11-03T21:00,12.7,100,4.7,45.4952,-122.6584,"(45.4952, -122.6584)"
1270,2024-11-03T22:00,12.6,100,4.1,45.4952,-122.6584,"(45.4952, -122.6584)"
1271,2024-11-03T23:00,12.7,65,8.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1272,2024-11-04T00:00,12.1,38,9.4,45.4952,-122.6584,"(45.4952, -122.6584)"
1273,2024-11-04T01:00,10.8,25,6.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1274,2024-11-04T02:00,10.2,100,4.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1275,2024-11-04T03:00,10.0,67,4.5,45.4952,-122.6584,"(45.4952, -122.6584)"
1276,2024-11-04T04:00,9.6,100,3.6,45.4952,-122.6584,"(45.4952, -122.6584)"
1277,2024-11-04T05:00,9.2,100,4.0,45.4952,-122.6584,"(45.4952, -122.6584)"
1278,2024-11-04T06:00,8.8,100,2.3,45.4952,-122.6584,"(45.4952, -122.6584)"
1279,2024-11-04T07:00,8.5,100,1.9,45.4952,-122.6584,"(45.4952, -122.6584)"
1280,2024-11-04T08:00,8.2,100,1.8,45.4952,-122.6584,"(45.4952, -122.6584)"
1281,2024-11-04T09:00,7.9,79,2.5,45.4952,-122.6584,"(45.4952, -122.6584)"
