,Date,Value,location,parameter,longitude,latitude,Data_Converted
157,2024-08-16T00:00:00+00:00,3.7229166626930237,1552754,pm25,-122.432269,45.592266,2024-08-16 00:00:00+00:00
158,2024-08-15T23:00:00+00:00,3.537499984105428,1552754,pm25,-122.432269,45.592266,2024-08-15 23:00:00+00:00
159,2024-08-15T22:00:00+00:00,3.4041666388511658,1552754,pm25,-122.432269,45.592266,2024-08-15 22:00:00+00:00
160,2024-08-15T21:00:00+00:00,3.912500043710073,1552754,pm25,-122.432269,45.592266,2024-08-15 21:00:00+00:00
161,2024-08-15T20:00:00+00:00,4.164583325386047,1552754,pm25,-122.432269,45.592266,2024-08-15 20:00:00+00:00
162,2024-08-15T19:00:00+00:00,4.87708334128062,1552754,pm25,-122.432269,45.592266,2024-08-15 19:00:00+00:00
163,2024-08-15T18:00:00+00:00,3.927083353201548,1552754,pm25,-122.432269,45.592266,2024-08-15 18:00:00+00:00
164,2024-08-15T17:00:00+00:00,4.0020833015441895,1552754,pm25,-122.432269,45.592266,2024-08-15 17:00:00+00:00
165,2024-08-15T16:00:00+00:00,4.09374996026357,1552754,pm25,-122.432269,45.592266,2024-08-15 16:00:00+00:00
166,2024-08-15T15:00:00+00:00,4.835416714350383,1552754,pm25,-122.432269,45.592266,2024-08-15 15:00:00+00:00
167,2024-08-15T14:00:00+00:00,5.414583325386047,1552754,pm25,-122.432269,45.592266,2024-08-15 14:00:00+00:00
168,2024-08-15T13:00:00+00:00,5.295833349227905,1552754,pm25,-122.432269,45.592266,2024-08-15 13:00:00+00:00
169,2024-08-15T12:00:00+00:00,5.993749976158142,1552754,pm25,-122.432269,45.592266,2024-08-15 12:00:00+00:00
170,2024-08-15T11:00:00+00:00,5.691666682561238,1552754,pm25,-122.432269,45.592266,2024-08-15 11:00:00+00:00
171,2024-08-15T10:00:00+00:00,5.5062499443689985,1552754,pm25,-122.432269,45.592266,2024-08-15 10:00:00+00:00
172,2024-08-15T09:00:00+00:00,5.543749928474426,1552754,pm25,-122.432269,45.592266,2024-08-15 09:00:00+00:00
173,2024-08-15T08:00:00+00:00,6.560416618982951,1552754,pm25,-122.432269,45.592266,2024-08-15 08:00:00+00:00
174,2024-08-15T07:00:00+00:00,7.929166674613953,1552754,pm25,-122.432269,45.592266,2024-08-15 07:00:00+00:00
175,2024-08-15T06:00:00+00:00,8.80833331743876,1552754,pm25,-122.432269,45.592266,2024-08-15 06:00:00+00:00
176,2024-08-15T05:00:00+00:00,9.022916714350382,1552754,pm25,-122.432269,45.592266,2024-08-15 05:00:00+00:00
177,2024-08-15T04:00:00+00:00,8.891666730244955,1552754,pm25,-122.432269,45.592266,2024-08-15 04:00:00+00:00
178,2024-08-15T03:00:00+00:00,9.179166793823242,1552754,pm25,-122.432269,45.592266,2024-08-15 03:00:00+00:00
179,2024-08-15T02:00:00+00:00,9.391666650772095,1552754,pm25,-122.432269,45.592266,2024-08-15 02:00:00+00:00
180,2024-08-15T01:00:00+00:00,9.608333269755045,1552754,pm25,-122.432269,45.592266,2024-08-15 01:00:00+00:00
181,2024-08-15T00:00:00+00:00,9.081250031789144,1552754,pm25,-122.432269,45.592266,2024-08-15 00:00:00+00:00
182,2024-08-14T23:00:00+00:00,9.145833333333334,1552754,pm25,-122.432269,45.592266,2024-08-14 23:00:00+00:00
183,2024-08-14T22:00:00+00:00,8.299999952316284,1552754,pm25,-122.432269,45.592266,2024-08-14 22:00:00+00:00
184,2024-08-14T21:00:00+00:00,7.420833309491475,1552754,pm25,-122.432269,45.592266,2024-08-14 21:00:00+00:00
185,2024-08-14T20:00:00+00:00,7.3416666984558105,1552754,pm25,-122.432269,45.592266,2024-08-14 20:00:00+00:00
186,2024-08-14T19:00:00+00:00,6.889583349227905,1552754,pm25,-122.432269,45.592266,2024-08-14 19:00:00+00:00
187,2024-08-14T18:00:00+00:00,7.404166738192241,1552754,pm25,-122.432269,45.592266,2024-08-14 18:00:00+00:00
188,2024-08-14T17:00:00+00:00,8.964583396911621,1552754,pm25,-122.432269,45.592266,2024-08-14 17:00:00+00:00
189,2024-08-14T16:00:00+00:00,9.583333333333334,1552754,pm25,-122.432269,45.592266,2024-08-14 16:00:00+00:00
190,2024-08-14T15:00:00+00:00,9.554166634877523,1552754,pm25,-122.432269,45.592266,2024-08-14 15:00:00+00:00
191,2024-08-14T14:00:00+00:00,9.445833285649618,1552754,pm25,-122.432269,45.592266,2024-08-14 14:00:00+00:00
192,2024-08-14T13:00:00+00:00,9.15625007947286,1552754,pm25,-122.432269,45.592266,2024-08-14 13:00:00+00:00
193,2024-08-14T12:00:00+00:00,7.795833349227905,1552754,pm25,-122.432269,45.592266,2024-08-14 12:00:00+00:00
194,2024-08-14T11:00:00+00:00,7.210416555404663,1552754,pm25,-122.432269,45.592266,2024-08-14 11:00:00+00:00
195,2024-08-14T10:00:00+00:00,6.385416666666667,1552754,pm25,-122.432269,45.592266,2024-08-14 10:00:00+00:00
196,2024-08-14T08:00:00+00:00,5.504166682561238,1552754,pm25,-122.432269,45.592266,2024-08-14 08:00:00+00:00
